Item No.,Location Code,Description,Category,Subcategory,On_Hand,Stock_Value,Last Outward Date,Days Dormant,Status,Days Dormant Display
2156-MW,IN_TRANSIT,Ring Jumbo Batten Holder with OBR - MW,SUPPORTED,VALUE,2403.0,53104.08,2025-10-28,71.0,Slow-Moving,71.0
2156-MW,LD-ROH-024,,SUPPORTED,VALUE,60.0,3624.4,2025-10-31,68.0,Slow-Moving,68.0
2156-MW,LD-ZIR-028,Ring Jumbo Batten Holder with OBR - MW,SUPPORTED,VALUE,300.0,22542.0,2025-10-28,71.0,Slow-Moving,71.0
2156-MW,LF-HAR-E57,,SUPPORTED,VALUE,260.0,4711.2,2025-11-10,58.0,Active,58.0
2156-MW,LF-HAR-G1,Ring Jumbo Batten Holder with OBR - MW,SUPPORTED,VALUE,2.0,55.019999999999996,2025-10-13,86.0,Slow-Moving,86.0
2161-MW,IN_TRANSIT,King Angle Holder - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,14.0,13.0,,,Dead,Never Moved
2161-MW,LF-AND-N20,King Angle Holder - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,17.0,242.14,2025-10-14,85.0,Slow-Moving,85.0
2161-MW,LF-HAR-G1,,SUPPORTED,VALUE SUPPORTED PRODUCTS,7.0,95.6,2025-10-13,86.0,Slow-Moving,86.0
2161-MW,LF-SIL-017,King Angle Holder - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,10000.0,187600.0,,,Dead,Never Moved
2166-MW,LF-HAR-G1,King Batten Holder - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,2.0,46.78,,,Dead,Never Moved
2166-MW,LF-SIL-017,King Batten Holder - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,1500.0,28140.0,,,Dead,Never Moved
2166-W,IN_TRANSIT,,SUPPORTED,VALUE SUPPORTED PRODUCTS,47.0,47.0,,,Dead,Never Moved
2166-W,LF-AND-N20,King Batten Holder - W,SUPPORTED,VALUE SUPPORTED PRODUCTS,47.0,47.0,,,Dead,Never Moved
2186-MW,LF-HAR-E57,,SUPPORTED,VALUE SUPPORTED PRODUCTS,210.0,2801.4,,,Dead,Never Moved
2186-MW,LF-HAR-G1,,SUPPORTED,VALUE SUPPORTED PRODUCTS,1.0,13.34,,,Dead,Never Moved
2186-MW,LF-SIL-017,Fashion Ceiling Rose - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,4260.0,56828.4,,,Dead,Never Moved
2186-W,LF-HAR-E57,Fashion Ceiling Rose - W,SUPPORTED,VALUE SUPPORTED PRODUCTS,1400.0,18676.0,,,Dead,Never Moved
2186-W,LF-HAR-G1,Fashion Ceiling Rose - W,SUPPORTED,VALUE SUPPORTED PRODUCTS,2960.0,39486.4,,,Dead,Never Moved
2191-MW,IN_TRANSIT,Gold Single Adaptor - MW,SUPPORTED,VALUE,814.0,11135.85,2025-11-12,56.0,Active,56.0
2191-MW,LD-BAN-002,,SUPPORTED,VALUE,147.0,4377.0,2025-11-13,55.0,Active,55.0
2191-MW,LD-CSN-001,Gold Single Adaptor - MW,SUPPORTED,VALUE,240.0,3851.76,2025-11-10,58.0,Active,58.0
2191-MW,LD-DHA-007,,SUPPORTED,VALUE,200.0,2918.0,2025-10-16,83.0,Slow-Moving,83.0
2191-MW,LD-GWA-010,,SUPPORTED,VALUE,200.0,2918.0,2025-11-08,60.0,Active,60.0
2191-MW,LD-HUB-029,,SUPPORTED,VALUE,1.0,17.8,2025-10-31,68.0,Slow-Moving,68.0
2191-MW,LD-IND-012,Gold Single Adaptor - MW,SUPPORTED,VALUE,20.0,4394.8,2025-11-06,62.0,Slow-Moving,62.0
2191-MW,LD-JAB-013,,SUPPORTED,VALUE,100.0,1459.0,,,Dead,Never Moved
2191-MW,LD-KOL-015,Gold Single Adaptor - MW,SUPPORTED,VALUE,60.0,875.4,2025-09-13,116.0,Slow-Moving,116.0
2191-MW,LD-LUC-017,Gold Single Adaptor - MW,SUPPORTED,VALUE,2.0,30.25,2025-10-30,69.0,Slow-Moving,69.0
2191-MW,LD-PAT-021,,SUPPORTED,VALUE,40.0,2042.6,2025-11-13,55.0,Active,55.0
2191-MW,LD-RAI-022,,SUPPORTED,VALUE,200.0,2918.0,2025-11-12,56.0,Active,56.0
2191-MW,LD-VIJ-027,Gold Single Adaptor - MW,SUPPORTED,VALUE,1.0,1604.9,2025-10-31,68.0,Slow-Moving,68.0
2191-MW,LF-AND-N20,,SUPPORTED,VALUE,4.0,47.8,2025-10-13,86.0,Slow-Moving,86.0
2191-MW,LF-HAR-G1,Gold Single Adaptor - MW,SUPPORTED,VALUE,906.0,12635.009999999998,,,Dead,Never Moved
2191-MW,LF-SIL-017,,SUPPORTED,VALUE,2082.0,7409.0,2025-11-11,57.0,Active,57.0
2191-MW,LW-BHI-58,Gold Single Adaptor - MW,SUPPORTED,VALUE,70.0,837.2,,,Dead,Never Moved
2196-MW,IN_TRANSIT,Diamond Pendant Holder - MW,SUPPORTED,VALUE,12831.0,179566.14,2025-11-14,54.0,Active,54.0
2196-MW,LD-BAN-002,,SUPPORTED,VALUE,4920.0,69245.95,2025-11-07,61.0,Slow-Moving,61.0
2196-MW,LD-COI-006,Diamond Pendant Holder - MW,SUPPORTED,VALUE,2080.0,62950.86,2025-11-14,54.0,Active,54.0
2196-MW,LD-HUB-029,Diamond Pendant Holder - MW,SUPPORTED,VALUE,901.0,12604.19,2025-11-10,58.0,Active,58.0
2196-MW,LD-IND-012,,SUPPORTED,VALUE,300.0,4196.72,2025-10-10,89.0,Slow-Moving,89.0
2196-MW,LD-JAB-013,Diamond Pendant Holder - MW,SUPPORTED,VALUE,1.0,14.02,2025-10-31,68.0,Slow-Moving,68.0
2196-MW,LD-JAI-014,,SUPPORTED,VALUE,240.0,3777.05,2025-11-04,64.0,Slow-Moving,64.0
2196-MW,LD-KOL-015,,SUPPORTED,VALUE,30.0,2518.03,2025-11-10,58.0,Active,58.0
2196-MW,LD-MAN-018,,SUPPORTED,VALUE,152.0,12590.17,2025-11-08,60.0,Active,60.0
2196-MW,LD-MEE-019,,SUPPORTED,VALUE,9.0,190.71,2025-10-12,87.0,Slow-Moving,87.0
2196-MW,LD-RIS-23A,,SUPPORTED,VALUE,1520.0,37770.52,2025-10-31,68.0,Slow-Moving,68.0
2196-MW,LD-ROH-024,Diamond Pendant Holder - MW,SUPPORTED,VALUE,180.0,2518.03,2025-09-19,110.0,Slow-Moving,110.0
2196-MW,LD-SRI-025,,SUPPORTED,VALUE,1303.0,25180.34,2025-10-29,70.0,Slow-Moving,70.0
2196-MW,LD-ZIR-028,,SUPPORTED,VALUE,1260.0,19724.6,2025-11-10,58.0,Active,58.0
2196-MW,LF-AND-N20,,SUPPORTED,VALUE,9.0,148.02,2025-10-13,86.0,Slow-Moving,86.0
2196-MW,LF-HAR-G1,Diamond Pendant Holder - MW,SUPPORTED,VALUE,91.0,1434.19,2025-10-13,86.0,Slow-Moving,86.0
2196-MW,LF-PAL-A03,,SUPPORTED,VALUE,2203.0,0.0,2025-11-13,55.0,Active,55.0
2196-MW,LW-BHI-58,Diamond Pendant Holder - MW,SUPPORTED,VALUE,120.0,1678.8,,,Dead,Never Moved
2196-W,IN_TRANSIT,Diamond Pendant Holder - W,SUPPORTED,VALUE,18603.0,260844.41,2025-10-31,68.0,Slow-Moving,68.0
2196-W,LD-CUT-003,,SUPPORTED,VALUE,7978.0,126194.67,2025-11-13,55.0,Active,55.0
2196-W,LD-GWA-010,,SUPPORTED,VALUE,300.0,4206.49,2025-10-15,84.0,Slow-Moving,84.0
2196-W,LD-HUB-029,,SUPPORTED,VALUE,1.0,20.85,,,Dead,Never Moved
2196-W,LD-RAI-022,Diamond Pendant Holder - W,SUPPORTED,VALUE,1560.0,37858.4,2025-11-13,55.0,Active,55.0
2196-W,LD-VIJ-027,Diamond Pendant Holder - W,SUPPORTED,VALUE,157.0,2201.45,2025-11-13,55.0,Active,55.0
2196-W,LF-AND-N20,,SUPPORTED,VALUE,537.0,9182.7,,,Dead,Never Moved
2196-W,LF-HAR-G1,Diamond Pendant Holder - W,SUPPORTED,VALUE,350.0,5985.0,,,Dead,Never Moved
2196-W,LF-PAL-A03,,SUPPORTED,VALUE,1310.0,13680.0,2025-11-08,60.0,Active,60.0
22001-G,IN_TRANSIT,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,9932.0,93486.1,2025-11-12,56.0,Active,56.0
22001-G,LD-CSN-001,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,400.0,3762.15,2025-10-31,68.0,Slow-Moving,68.0
22001-G,LD-CUT-003,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,12000.0,112905.4,2025-11-13,55.0,Active,55.0
22001-G,LD-DHA-007,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,11080.0,158978.64,2025-11-12,56.0,Active,56.0
22001-G,LD-GUW-009,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,520.0,4890.8099999999995,2025-10-10,89.0,Slow-Moving,89.0
22001-G,LD-GWA-010,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,3805.0,66429.70999999999,2025-11-13,55.0,Active,55.0
22001-G,LD-IND-012,,MODULAR,STATUS,600.0,11286.46,2025-11-10,58.0,Active,58.0
22001-G,LD-JAB-013,,MODULAR,STATUS,15.0,29438.84,2025-10-31,68.0,Slow-Moving,68.0
22001-G,LD-JAI-014,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,4745.0,45151.369999999995,2025-10-25,74.0,Slow-Moving,74.0
22001-G,LD-KOL-015,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,1560.0,18998.87,2025-10-30,69.0,Slow-Moving,69.0
22001-G,LD-LUC-017,,MODULAR,STATUS,12732.0,161834.58000000002,2025-11-13,55.0,Active,55.0
22001-G,LD-MEE-019,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,14069.0,280405.16,2025-11-13,55.0,Active,55.0
22001-G,LD-PAT-021,,MODULAR,STATUS,8340.0,101578.1,2025-11-12,56.0,Active,56.0
22001-G,LD-RAI-022,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,6040.0,91420.33,2025-11-13,55.0,Active,55.0
22001-G,LD-RIS-23A,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,6130.0,90336.0,2025-10-31,68.0,Slow-Moving,68.0
22001-G,LD-ROH-024,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,1200.0,11292.0,2025-10-31,68.0,Slow-Moving,68.0
22001-G,LF-HAR-E57,,MODULAR,STATUS,94420.0,953703.5,2025-11-13,55.0,Active,55.0
22001-G,LF-HAR-G1,Status Flat 1 Way Switch 6AX (Grey) - G,MODULAR,STATUS,495.0,6187.07,,,Dead,Never Moved
22006-G,IN_TRANSIT,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,1056.0,39510.27,2025-11-12,56.0,Active,56.0
22006-G,LD-CEN-003,,MODULAR,STATUS - GREY ACC,160.0,7184.0,2025-11-13,55.0,Active,55.0
22006-G,LD-COI-006,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,300.0,13332.0,,,Dead,Never Moved
22006-G,LD-CSN-001,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,40.0,1436.56,,,Dead,Never Moved
22006-G,LD-CUT-003,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,8400.0,322176.0,2025-11-06,62.0,Slow-Moving,62.0
22006-G,LD-DHA-007,,MODULAR,STATUS - GREY ACC,360.0,12931.2,2025-11-07,61.0,Slow-Moving,61.0
22006-G,LD-GWA-010,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,310.0,16070.800000000001,2025-11-13,55.0,Active,55.0
22006-G,LD-IND-012,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,40.0,2198.8,2025-11-10,58.0,Active,58.0
22006-G,LD-JAI-014,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,220.0,12139.2,2025-10-10,89.0,Slow-Moving,89.0
22006-G,LD-KOL-015,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,1414.0,59670.82,2025-10-09,90.0,Slow-Moving,90.0
22006-G,LD-LUC-017,,MODULAR,STATUS - GREY ACC,2402.0,86280.81,2025-11-13,55.0,Active,55.0
22006-G,LD-MEE-019,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,1040.0,78726.42,2025-10-31,68.0,Slow-Moving,68.0
22006-G,LD-PAT-021,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,700.0,53328.0,2025-11-12,56.0,Active,56.0
22006-G,LD-RAI-022,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,1500.0,100068.9,2025-10-31,68.0,Slow-Moving,68.0
22006-G,LD-RIS-23A,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,220.0,10776.0,2025-10-31,68.0,Slow-Moving,68.0
22006-G,LD-ZIR-028,,MODULAR,STATUS - GREY ACC,20.0,1436.8,2025-11-07,61.0,Slow-Moving,61.0
22006-G,LF-HAR-E57,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,14200.0,926017.6,2025-11-13,55.0,Active,55.0
22006-G,LF-HAR-G1,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,428.0,15459.080000000002,,,Dead,Never Moved
22006-G,LW-GHA-59,Status Flat 2 Way Switch 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,240.0,155996.96,2025-11-06,62.0,Slow-Moving,62.0
2201-MW,LD-LUC-017,Soft Angle Holder Without Obr - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,2.0,37.62,,,Dead,Never Moved
2201-MW,LF-HAR-G1,Soft Angle Holder Without Obr - MW,SUPPORTED,VALUE SUPPORTED PRODUCTS,6.0,121.56,2025-10-13,86.0,Slow-Moving,86.0
22011-G,IN_TRANSIT,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,759.0,28631.18,2025-11-07,61.0,Slow-Moving,61.0
22011-G,LD-CEN-003,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,20.0,728.82,2025-11-13,55.0,Active,55.0
22011-G,LD-IND-012,,MODULAR,STATUS - GREY ACC,80.0,2909.25,2025-10-11,88.0,Slow-Moving,88.0
22011-G,LD-LUC-017,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,420.0,15305.14,2025-09-30,99.0,Slow-Moving,99.0
22011-G,LD-MEE-019,,MODULAR,STATUS - GREY ACC,160.0,5818.51,2025-10-29,70.0,Slow-Moving,70.0
22011-G,LD-PAT-021,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,40.0,4372.9,2025-11-10,58.0,Active,58.0
22011-G,LD-RAI-022,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,240.0,16033.95,2025-10-27,72.0,Slow-Moving,72.0
22011-G,LD-RIS-23A,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,160.0,10887.18,2025-10-30,69.0,Slow-Moving,69.0
22011-G,LF-HAR-E57,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,39.0,5082.0,2025-11-13,55.0,Active,55.0
22011-G,LF-HAR-G1,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,460.0,16693.4,,,Dead,Never Moved
22011-G,LW-GHA-59,Status Flat Bell Push 6AX (Grey) - G,MODULAR,STATUS - GREY ACC,480.0,33525.54,2025-11-06,62.0,Slow-Moving,62.0
22016-G,IN_TRANSIT,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,6415.0,249350.69,2025-11-10,58.0,Active,58.0
22016-G,LD-CSN-001,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,40.0,1549.87,2025-10-31,68.0,Slow-Moving,68.0
22016-G,LD-DHA-007,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,2340.0,257277.62,2025-11-12,56.0,Active,56.0
22016-G,LD-GUW-009,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,300.0,11655.0,2025-10-10,89.0,Slow-Moving,89.0
22016-G,LD-GWA-010,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,1200.0,46495.96,2025-10-31,68.0,Slow-Moving,68.0
22016-G,LD-JAB-013,,MODULAR,STATUS - GREY ACC,3.0,3905.66,2025-10-31,68.0,Slow-Moving,68.0
22016-G,LD-JAI-014,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,714.0,46495.96,2025-10-25,74.0,Slow-Moving,74.0
22016-G,LD-LUC-017,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,3031.0,275442.04000000004,2025-11-13,55.0,Active,55.0
22016-G,LD-MEE-019,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,3600.0,139487.87,2025-11-07,61.0,Slow-Moving,61.0
22016-G,LD-PAT-021,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,4279.0,232479.78999999998,2025-11-13,55.0,Active,55.0
22016-G,LD-RAI-022,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,7760.0,371967.65,2025-10-31,68.0,Slow-Moving,68.0
22016-G,LD-ZIR-028,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,35.0,3874.66,2025-11-07,61.0,Slow-Moving,61.0
22016-G,LF-HAR-E57,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,378.0,17825.0,2025-11-13,55.0,Active,55.0
22016-G,LF-HAR-G1,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,3726.0,145657.39,,,Dead,Never Moved
22016-G,LW-GHA-59,Status Flat 1 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,38300.0,1673854.43,2025-11-06,62.0,Slow-Moving,62.0
22021-G,IN_TRANSIT,,MODULAR,STATUS - GREY ACC,180.0,9201.58,2025-10-22,77.0,Slow-Moving,77.0
22021-G,LD-CUT-003,Status Flat 2 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,600.0,30671.71,2025-11-06,62.0,Slow-Moving,62.0
22021-G,LD-LUC-017,,MODULAR,STATUS - GREY ACC,1.0,51.12,2025-11-13,55.0,Active,55.0
22021-G,LD-MEE-019,Status Flat 2 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,81.0,8249.96,2025-10-18,81.0,Slow-Moving,81.0
22021-G,LD-PAT-021,Status Flat 2 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,140.0,7156.63,2025-10-20,79.0,Slow-Moving,79.0
22021-G,LD-RIS-23A,Status Flat 2 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,20.0,1022.38,2025-10-29,70.0,Slow-Moving,70.0
22021-G,LF-HAR-E57,,MODULAR,STATUS - GREY ACC,40.0,2044.8,2025-11-13,55.0,Active,55.0
22021-G,LW-GHA-59,Status Flat 2 Way Switch 16AX (Grey) - G,MODULAR,STATUS - GREY ACC,1200.0,65432.08,2025-09-29,100.0,Slow-Moving,100.0
22026-G,IN_TRANSIT,,MODULAR,STATUS - GREY ACC,300.0,15356.31,2025-10-31,68.0,Slow-Moving,68.0
22026-G,LD-CEN-003,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,400.0,20817.92,,,Dead,Never Moved
22026-G,LD-COI-006,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,20.0,1040.9,,,Dead,Never Moved
22026-G,LD-MEE-019,,MODULAR,STATUS - GREY ACC,283.0,14800.460000000001,2025-10-31,68.0,Slow-Moving,68.0
22026-G,LD-PAT-021,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,100.0,8327.17,2025-11-11,57.0,Active,57.0
22026-G,LD-RAI-022,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,100.0,7806.72,2025-11-12,56.0,Active,56.0
22026-G,LF-HAR-E57,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,6090.0,331558.5,2025-11-13,55.0,Active,55.0
22026-G,LF-HAR-G1,,MODULAR,STATUS - GREY ACC,5.0,337.19,2025-10-13,86.0,Slow-Moving,86.0
22026-G,LW-GHA-59,Status Flat Dual Bell Push 6AX with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,360.0,29145.079999999998,2025-10-31,68.0,Slow-Moving,68.0
22031-G,IN_TRANSIT,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,190.0,18472.42,2025-11-12,56.0,Active,56.0
22031-G,LD-COI-006,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,60.0,5803.64,,,Dead,Never Moved
22031-G,LD-GWA-010,,MODULAR,STATUS - GREY ACC,30.0,2901.82,2025-10-14,85.0,Slow-Moving,85.0
22031-G,LD-JAB-013,,MODULAR,STATUS - GREY ACC,50.0,4836.36,2025-10-07,92.0,Slow-Moving,92.0
22031-G,LD-KOL-015,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,30.0,2901.82,,,Dead,Never Moved
22031-G,LD-MEE-019,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,10.0,967.27,2025-10-29,70.0,Slow-Moving,70.0
22031-G,LD-PAT-021,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,30.0,2901.82,,,Dead,Never Moved
22031-G,LD-RAI-022,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,190.0,41592.71,2025-10-31,68.0,Slow-Moving,68.0
22031-G,LF-HAR-E57,,MODULAR,STATUS - GREY ACC,80.0,7738.4,2025-11-13,55.0,Active,55.0
22031-G,LF-HAR-G1,Status Flat Dual D.P. Switch 32A with Ind. (Grey) - G,MODULAR,STATUS - GREY ACC,16.0,1675.01,,,Dead,Never Moved
22036-G,IN_TRANSIT,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,13188.0,269195.31,2025-11-12,56.0,Active,56.0
22036-G,LD-CSN-001,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,300.0,6122.83,2025-10-31,68.0,Slow-Moving,68.0
22036-G,LD-CUT-003,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,2400.0,48983.8,2025-11-13,55.0,Active,55.0
22036-G,LD-DHA-007,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,5580.0,171439.3,2025-11-12,56.0,Active,56.0
22036-G,LD-GWA-010,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,2276.0,91862.38,2025-11-13,55.0,Active,55.0
22036-G,LD-JAB-013,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,346.0,12533.66,2025-10-31,68.0,Slow-Moving,68.0
22036-G,LD-JAI-014,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,158.0,6122.83,2025-11-08,60.0,Active,60.0
22036-G,LD-KOL-015,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,871.0,24491.34,2025-10-30,69.0,Slow-Moving,69.0
22036-G,LD-LUC-017,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,3801.0,171439.3,2025-11-13,55.0,Active,55.0
22036-G,LD-MEE-019,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,6060.0,123688.9,2025-11-13,55.0,Active,55.0
22036-G,LD-PAT-021,,MODULAR,STATUS,3560.0,73473.98,2025-11-12,56.0,Active,56.0
22036-G,LD-RAI-022,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,4770.0,453089.56999999995,2025-11-13,55.0,Active,55.0
22036-G,LD-RIS-23A,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,1800.0,56738.25,2025-11-12,56.0,Active,56.0
22036-G,LD-ZIR-028,,MODULAR,STATUS,100.0,2040.94,2025-10-31,68.0,Slow-Moving,68.0
22036-G,LF-HAR-E57,,MODULAR,STATUS,8340.0,391667.9,2025-11-13,55.0,Active,55.0
22036-G,LF-HAR-G1,Status 3 Pin Socket 6A (Grey) - G,MODULAR,STATUS,404.0,8406.970000000001,,,Dead,Never Moved
22041-G,IN_TRANSIT,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,10899.0,579498.97,2025-11-12,56.0,Active,56.0
22041-G,LD-CEN-003,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,600.0,31875.859999999997,2025-11-04,64.0,Slow-Moving,64.0
22041-G,LD-CUT-003,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,4800.0,255016.15,2025-11-13,55.0,Active,55.0
22041-G,LD-DHA-007,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,1880.0,127509.86,2025-11-12,56.0,Active,56.0
22041-G,LD-GWA-010,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,327.0,63751.72,2025-11-13,55.0,Active,55.0
22041-G,LD-JAI-014,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,855.0,47813.79,2025-10-25,74.0,Slow-Moving,74.0
22041-G,LD-LUC-017,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,4485.0,264746.42000000004,2025-11-13,55.0,Active,55.0
22041-G,LD-MEE-019,,MODULAR,STATUS - GREY ACC,270.0,15937.93,2025-11-13,55.0,Active,55.0
22041-G,LD-PAT-021,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,1930.0,179261.09000000003,2025-11-13,55.0,Active,55.0
22041-G,LD-RAI-022,,MODULAR,STATUS - GREY ACC,310.0,25255.26,2025-11-13,55.0,Active,55.0
22041-G,LD-RIS-23A,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,1470.0,87127.34,2025-10-31,68.0,Slow-Moving,68.0
22041-G,LD-ROH-024,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,340.0,31875.86,2025-10-31,68.0,Slow-Moving,68.0
22041-G,LF-AND-N20,,MODULAR,STATUS - GREY ACC,2.0,162.96,2025-10-14,85.0,Slow-Moving,85.0
22041-G,LF-HAR-E57,,MODULAR,STATUS - GREY ACC,11838.0,1108823.1,2025-11-13,55.0,Active,55.0
22041-G,LF-HAR-G1,Status Universal Socket 6/16A (Grey) - G,MODULAR,STATUS - GREY ACC,348.0,21470.93,,,Dead,Never Moved
22046-G,LF-HAR-G1,,MODULAR,STATUS - GREY ACC,12.0,167.76,,,Dead,Never Moved
22051-G,IN_TRANSIT,,MODULAR,STATUS - GREY ACC,160.0,25123.239999999998,2025-11-13,55.0,Active,55.0
