Item_No,Description,Location Code,Stock_Qty,Status
18512-W,Estella 12M Plate - W,LD-JAI-014,80.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LD-LUC-017,120.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LD-ROH-024,110.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LD-VIJ-027,17.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LF-HAR-G1,567.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LF-VAS-006,1483.0,CRITICAL (Critical)
18512-W,Estella 12M Plate - W,LW-GHA-59,5.0,CRITICAL (Critical)
18512-W,No Description,IN_TRANSIT,4725.0,CRITICAL (Critical)
18512-W,No Description,LD-CEN-003,100.0,CRITICAL (Critical)
18512-W,No Description,LD-CUT-003,150.0,CRITICAL (Critical)
18512-W,No Description,LD-GWA-010,100.0,CRITICAL (Critical)
18512-W,No Description,LD-HUB-029,10.0,CRITICAL (Critical)
18512-W,No Description,LD-IND-012,20.0,CRITICAL (Critical)
18512-W,No Description,LD-JAB-013,50.0,CRITICAL (Critical)
18512-W,No Description,LD-JAI-014,100.0,CRITICAL (Critical)
18512-W,No Description,LD-RAI-022,100.0,CRITICAL (Critical)
18512-W,No Description,LD-ROH-024,160.0,CRITICAL (Critical)
18512-W,No Description,LD-VIJ-027,30.0,CRITICAL (Critical)
18512-W,No Description,LF-VAS-006,4440.0,CRITICAL (Critical)
18516-W,Estella 16M Plate - W,IN_TRANSIT,60.0,CRITICAL (Critical)
18516-W,Estella 16M Plate - W,LD-PAT-021,30.0,CRITICAL (Critical)
18516-W,Estella 16M Plate - W,LW-GHA-59,20.0,CRITICAL (Critical)
18516-W,No Description,IN_TRANSIT,437.0,CRITICAL (Critical)
18516-W,No Description,LD-PAT-021,90.0,CRITICAL (Critical)
18516-W,No Description,LD-RAI-022,10.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-DHA-007,20.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-GWA-010,37.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-IND-012,40.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-JAB-013,30.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-JAI-014,20.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-LUC-017,12.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LD-VIJ-027,10.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LF-HAR-G1,120.0,CRITICAL (Critical)
18518-W,Estella 18M Plate - W,LW-GHA-59,39.0,CRITICAL (Critical)
18518-W,No Description,IN_TRANSIT,386.0,CRITICAL (Critical)
18518-W,No Description,LD-DHA-007,10.0,CRITICAL (Critical)
18518-W,No Description,LD-IND-012,6.0,CRITICAL (Critical)
18518-W,No Description,LD-JAB-013,50.0,CRITICAL (Critical)
18518-W,No Description,LD-MEE-019,110.0,CRITICAL (Critical)
18518-W,No Description,LD-RIS-23A,20.0,CRITICAL (Critical)
18518-W,No Description,LD-ROH-024,20.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,IN_TRANSIT,9.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,LD-HUB-029,20.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,LD-IND-012,40.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,LD-PAT-021,49.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,LF-HAR-G1,625.0,CRITICAL (Critical)
18532-W,Estella MCB 32A DP - W,LW-GHA-59,19.0,CRITICAL (Critical)
18532-W,No Description,IN_TRANSIT,380.0,CRITICAL (Critical)
18532-W,No Description,LD-HUB-029,100.0,CRITICAL (Critical)
18532-W,No Description,LD-IND-012,20.0,CRITICAL (Critical)
18532-W,No Description,LD-ROH-024,170.0,CRITICAL (Critical)
18532-W,No Description,LF-HAR-G1,8.0,CRITICAL (Critical)
18601-DW,Estella 1M Forest Colour Plate Only Cover - DW,LF-HAR-G1,120.0,CRITICAL (Critical)
18601-VW,Estella 1M Forest Colour Plate Only Cover - VW,IN_TRANSIT,17.0,CRITICAL (Critical)
18601-VW,Estella 1M Forest Colour Plate Only Cover - VW,LD-VIJ-027,40.0,CRITICAL (Critical)
18601-VW,Estella 1M Forest Colour Plate Only Cover - VW,LF-VAS-006,288.0,CRITICAL (Critical)
18601-VW,No Description,IN_TRANSIT,5.0,CRITICAL (Critical)
18601-VW,No Description,LF-VAS-006,68.0,CRITICAL (Critical)
18602-DW,Estella 2M Forest Colour Plate Only Cover - DW,IN_TRANSIT,22.0,CRITICAL (Critical)
18602-DW,Estella 2M Forest Colour Plate Only Cover - DW,LF-HAR-G1,54.0,CRITICAL (Critical)
18602-DW,Estella 2M Forest Colour Plate Only Cover - DW,LW-GHA-59,4.0,CRITICAL (Critical)
18602-DW,No Description,LD-JAB-013,2.0,CRITICAL (Critical)
18602-VW,Estella 2M Forest Colour Plate Only Cover - VW,LD-LUC-017,10.0,CRITICAL (Critical)
18602-VW,Estella 2M Forest Colour Plate Only Cover - VW,LD-VIJ-027,10.0,CRITICAL (Critical)
18602-VW,Estella 2M Forest Colour Plate Only Cover - VW,LF-HAR-G1,40.0,CRITICAL (Critical)
18602-VW,Estella 2M Forest Colour Plate Only Cover - VW,LF-VAS-006,76.0,CRITICAL (Critical)
18602-VW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18602-VW,No Description,LD-CUT-003,86.0,CRITICAL (Critical)
18602-VW,No Description,LF-VAS-006,6.0,CRITICAL (Critical)
18602-WW,Estella 2M Forest Colour Plate Only Cover - WW,LD-VIJ-027,17.0,CRITICAL (Critical)
18603-DW,Estella 3M Forest Colour Plate Only Cover - DW,IN_TRANSIT,20.0,CRITICAL (Critical)
18603-DW,Estella 3M Forest Colour Plate Only Cover - DW,LF-HAR-G1,260.0,CRITICAL (Critical)
18603-DW,Estella 3M Forest Colour Plate Only Cover - DW,LW-GHA-59,10.0,CRITICAL (Critical)
18603-VW,Estella 3M Forest Colour Plate Only Cover - VW,IN_TRANSIT,27.0,CRITICAL (Critical)
18603-VW,Estella 3M Forest Colour Plate Only Cover - VW,LD-RIS-23A,50.0,CRITICAL (Critical)
18603-VW,Estella 3M Forest Colour Plate Only Cover - VW,LD-VIJ-027,30.0,CRITICAL (Critical)
18603-VW,Estella 3M Forest Colour Plate Only Cover - VW,LF-HAR-G1,50.0,CRITICAL (Critical)
18603-VW,Estella 3M Forest Colour Plate Only Cover - VW,LF-VAS-006,2.0,CRITICAL (Critical)
18603-VW,No Description,IN_TRANSIT,7.0,CRITICAL (Critical)
18603-WW,Estella 3M Forest Colour Plate Only Cover - WW,LD-VIJ-027,17.0,CRITICAL (Critical)
18603-WW,Estella 3M Forest Colour Plate Only Cover - WW,LF-HAR-G1,50.0,CRITICAL (Critical)
18604-DW,Estella 4M Forest Colour Plate Only Cover - DW,IN_TRANSIT,47.0,CRITICAL (Critical)
18604-DW,Estella 4M Forest Colour Plate Only Cover - DW,LF-HAR-G1,40.0,CRITICAL (Critical)
18604-DW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,IN_TRANSIT,10.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,LD-LUC-017,10.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,LD-RIS-23A,30.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,LD-VIJ-027,50.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,LF-HAR-G1,30.0,CRITICAL (Critical)
18604-VW,Estella 4M Forest Colour Plate Only Cover - VW,LF-VAS-006,5.0,CRITICAL (Critical)
18604-VW,No Description,LD-SRI-025,80.0,CRITICAL (Critical)
18604-WW,Estella 4M Forest Colour Plate Only Cover - WW,LD-VIJ-027,16.0,CRITICAL (Critical)
18604-WW,Estella 4M Forest Colour Plate Only Cover - WW,LF-HAR-G1,20.0,CRITICAL (Critical)
18606-DW,Estella 6M Forest Colour Plate Only Cover - DW,IN_TRANSIT,12.0,CRITICAL (Critical)
18606-DW,Estella 6M Forest Colour Plate Only Cover - DW,LD-PAT-021,10.0,CRITICAL (Critical)
18606-DW,Estella 6M Forest Colour Plate Only Cover - DW,LD-ZIR-028,20.0,CRITICAL (Critical)
18606-DW,Estella 6M Forest Colour Plate Only Cover - DW,LF-HAR-G1,70.0,CRITICAL (Critical)
18606-DW,Estella 6M Forest Colour Plate Only Cover - DW,LF-VAS-006,10.0,CRITICAL (Critical)
18606-DW,No Description,LD-JAB-013,10.0,CRITICAL (Critical)
18606-DW,No Description,LF-VAS-006,56.0,CRITICAL (Critical)
18606-VW,Estella 6M Forest Colour Plate Only Cover - VW,IN_TRANSIT,4.0,CRITICAL (Critical)
18606-VW,Estella 6M Forest Colour Plate Only Cover - VW,LD-VIJ-027,60.0,CRITICAL (Critical)
18606-VW,Estella 6M Forest Colour Plate Only Cover - VW,LF-HAR-G1,58.0,CRITICAL (Critical)
18606-VW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18606-VW,No Description,LD-RIS-23A,30.0,CRITICAL (Critical)
18606-VW,No Description,LF-VAS-006,568.0,CRITICAL (Critical)
18606-VW,No Description,LW-GHA-59,3.0,CRITICAL (Critical)
18606-WW,Estella 6M Forest Colour Plate Only Cover - WW,LF-HAR-G1,41.0,CRITICAL (Critical)
18606-WW,No Description,IN_TRANSIT,4.0,CRITICAL (Critical)
18608-DW,Estella 8HM Forest Colour Plate Only Cover - DW,IN_TRANSIT,11.0,CRITICAL (Critical)
18608-DW,Estella 8HM Forest Colour Plate Only Cover - DW,LD-ZIR-028,30.0,CRITICAL (Critical)
18608-DW,Estella 8HM Forest Colour Plate Only Cover - DW,LF-HAR-G1,57.0,CRITICAL (Critical)
18608-DW,Estella 8HM Forest Colour Plate Only Cover - DW,LF-VAS-006,5.0,CRITICAL (Critical)
18608-DW,Estella 8HM Forest Colour Plate Only Cover - DW,LW-GHA-59,36.0,CRITICAL (Critical)
18608-DW,No Description,IN_TRANSIT,6.0,CRITICAL (Critical)
18608-DW,No Description,LD-CUT-003,30.0,CRITICAL (Critical)
18608-VW,Estella 8HM Forest Colour Plate Only Cover - VW,LD-PAT-021,10.0,CRITICAL (Critical)
18608-VW,Estella 8HM Forest Colour Plate Only Cover - VW,LD-RIS-23A,30.0,CRITICAL (Critical)
18608-VW,Estella 8HM Forest Colour Plate Only Cover - VW,LD-VIJ-027,80.0,CRITICAL (Critical)
18608-VW,Estella 8HM Forest Colour Plate Only Cover - VW,LF-HAR-G1,20.0,CRITICAL (Critical)
18608-VW,Estella 8HM Forest Colour Plate Only Cover - VW,LF-VAS-006,57.0,CRITICAL (Critical)
18608-VW,No Description,IN_TRANSIT,20.0,CRITICAL (Critical)
18608-VW,No Description,LD-CUT-003,2.0,CRITICAL (Critical)
18608-VW,No Description,LF-VAS-006,7.0,CRITICAL (Critical)
18608-WW,Estella 8HM Forest Colour Plate Only Cover - WW,LD-VIJ-027,4.0,CRITICAL (Critical)
18609-DW,Estella 8SQM Forest Colour Plate Only Cover - DW,IN_TRANSIT,29.0,CRITICAL (Critical)
18609-DW,Estella 8SQM Forest Colour Plate Only Cover - DW,LF-HAR-G1,30.0,CRITICAL (Critical)
18609-DW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18609-VW,Estella 8SQM Forest Colour Plate Only Cover - VW,LF-HAR-G1,17.0,CRITICAL (Critical)
18609-VW,No Description,IN_TRANSIT,20.0,CRITICAL (Critical)
18609-WW,Estella 8SQM Forest Colour Plate Only Cover - WW,LD-RIS-23A,50.0,CRITICAL (Critical)
18609-WW,Estella 8SQM Forest Colour Plate Only Cover - WW,LF-HAR-G1,19.0,CRITICAL (Critical)
1861-MW,Gold Kit Kat Safety Fuse 10A - MW,IN_TRANSIT,2.0,CRITICAL (Critical)
1861-MW,Gold Kit Kat Safety Fuse 10A - MW,LD-BAN-002,200.0,CRITICAL (Critical)
1861-MW,Gold Kit Kat Safety Fuse 10A - MW,LD-GWA-010,20.0,CRITICAL (Critical)
1861-MW,Gold Kit Kat Safety Fuse 10A - MW,LF-HAR-G1,343.0,CRITICAL (Critical)
1861-MW,No Description,IN_TRANSIT,4.0,CRITICAL (Critical)
1861-MW,No Description,LF-HAR-G1,1.0,CRITICAL (Critical)
1861-W,Gold Kit Kat Safety Fuse 10A - W,LD-VIJ-027,4.0,CRITICAL (Critical)
1861-W,No Description,IN_TRANSIT,1000.0,CRITICAL (Critical)
1861-W,No Description,LD-BAN-002,100.0,CRITICAL (Critical)
1861-W,No Description,LD-DHA-007,200.0,CRITICAL (Critical)
1861-W,No Description,LD-GWA-010,200.0,CRITICAL (Critical)
1861-W,No Description,LF-AND-20,100.0,CRITICAL (Critical)
1861-W,No Description,LF-SIL-017,1700.0,CRITICAL (Critical)
18612-DW,Estella 12M Forest Colour Plate Only Cover - DW,IN_TRANSIT,14.0,CRITICAL (Critical)
18612-DW,Estella 12M Forest Colour Plate Only Cover - DW,LF-HAR-G1,66.0,CRITICAL (Critical)
18612-DW,No Description,IN_TRANSIT,1.0,CRITICAL (Critical)
18612-DW,No Description,LD-JAB-013,5.0,CRITICAL (Critical)
18612-VW,Estella 12M Forest Colour Plate Only Cover - VW,IN_TRANSIT,10.0,CRITICAL (Critical)
18612-VW,Estella 12M Forest Colour Plate Only Cover - VW,LD-RIS-23A,40.0,CRITICAL (Critical)
18612-VW,Estella 12M Forest Colour Plate Only Cover - VW,LD-VIJ-027,70.0,CRITICAL (Critical)
18612-VW,Estella 12M Forest Colour Plate Only Cover - VW,LF-HAR-G1,46.0,CRITICAL (Critical)
18612-VW,Estella 12M Forest Colour Plate Only Cover - VW,LF-VAS-006,20.0,CRITICAL (Critical)
18612-VW,No Description,LD-PAT-021,10.0,CRITICAL (Critical)
18612-WW,Estella 12M Forest Colour Plate Only Cover - WW,LD-VIJ-027,16.0,CRITICAL (Critical)
18612-WW,Estella 12M Forest Colour Plate Only Cover - WW,LF-HAR-G1,45.0,CRITICAL (Critical)
18616-DW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18616-VW,Estella 16M Forest Colour Plate Only Cover - VW,LF-VAS-006,20.0,CRITICAL (Critical)
18616-VW,Estella 16M Forest Colour Plate Only Cover - VW,LW-GHA-59,10.0,CRITICAL (Critical)
18616-VW,No Description,IN_TRANSIT,50.0,CRITICAL (Critical)
18618-DW,Estella 18M Forest Colour Plate Only Cover - DW,IN_TRANSIT,10.0,CRITICAL (Critical)
18618-DW,Estella 18M Forest Colour Plate Only Cover - DW,LD-CUT-003,10.0,CRITICAL (Critical)
18618-DW,Estella 18M Forest Colour Plate Only Cover - DW,LF-HAR-G1,19.0,CRITICAL (Critical)
18618-DW,Estella 18M Forest Colour Plate Only Cover - DW,LW-GHA-59,1.0,CRITICAL (Critical)
18618-DW,No Description,IN_TRANSIT,10.0,CRITICAL (Critical)
18618-DW,No Description,LW-GHA-59,10.0,CRITICAL (Critical)
18618-VW,Estella 18M Forest Colour Plate Only Cover - VW,IN_TRANSIT,8.0,CRITICAL (Critical)
18618-VW,Estella 18M Forest Colour Plate Only Cover - VW,LD-RIS-23A,20.0,CRITICAL (Critical)
18618-VW,Estella 18M Forest Colour Plate Only Cover - VW,LD-VIJ-027,10.0,CRITICAL (Critical)
18618-VW,Estella 18M Forest Colour Plate Only Cover - VW,LF-HAR-G1,20.0,CRITICAL (Critical)
18618-VW,Estella 18M Forest Colour Plate Only Cover - VW,LF-VAS-006,20.0,CRITICAL (Critical)
18618-VW,No Description,IN_TRANSIT,40.0,CRITICAL (Critical)
18618-WW,Estella 18M Forest Colour Plate Only Cover - WW,LF-HAR-G1,18.0,CRITICAL (Critical)
18701-W,Estella 1M Only Base - W,LF-HAR-G1,150.0,CRITICAL (Critical)
18702-W,Estella 1M / 2M Only Base - W,IN_TRANSIT,304.0,CRITICAL (Critical)
18702-W,Estella 1M / 2M Only Base - W,LD-PAT-021,230.0,CRITICAL (Critical)
18702-W,Estella 1M / 2M Only Base - W,LD-RAI-022,19.0,CRITICAL (Critical)
18702-W,Estella 1M / 2M Only Base - W,LF-HAR-G1,400.0,CRITICAL (Critical)
18702-W,No Description,IN_TRANSIT,70.0,CRITICAL (Critical)
18702-W,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
18702-W,No Description,LD-RIS-23A,150.0,CRITICAL (Critical)
18702-W,No Description,LH-302-001,10.0,CRITICAL (Critical)
18702-W,No Description,LW-GHA-59,200.0,CRITICAL (Critical)
18703-W,Estella 3M Only Base - W,IN_TRANSIT,70.0,CRITICAL (Critical)
18703-W,Estella 3M Only Base - W,LD-PAT-021,205.0,CRITICAL (Critical)
18703-W,Estella 3M Only Base - W,LD-RAI-022,19.0,CRITICAL (Critical)
18703-W,Estella 3M Only Base - W,LD-RIS-23A,30.0,CRITICAL (Critical)
18703-W,Estella 3M Only Base - W,LF-HAR-G1,440.0,CRITICAL (Critical)
18703-W,No Description,IN_TRANSIT,76.0,CRITICAL (Critical)
18703-W,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
18703-W,No Description,LD-RIS-23A,250.0,CRITICAL (Critical)
18703-W,No Description,LH-302-001,5.0,CRITICAL (Critical)
18703-W,No Description,LW-GHA-59,20.0,CRITICAL (Critical)
18704-W,Estella 4M Only Base - W,IN_TRANSIT,61.0,CRITICAL (Critical)
18704-W,Estella 4M Only Base - W,LD-LUC-017,14.0,CRITICAL (Critical)
18704-W,Estella 4M Only Base - W,LD-RAI-022,8.0,CRITICAL (Critical)
18704-W,Estella 4M Only Base - W,LD-RIS-23A,100.0,CRITICAL (Critical)
18704-W,No Description,IN_TRANSIT,96.0,CRITICAL (Critical)
18704-W,No Description,LD-RIS-23A,100.0,CRITICAL (Critical)
18704-W,No Description,LH-302-001,3.0,CRITICAL (Critical)
18706-W,Estella 6M Only Base - W,IN_TRANSIT,149.0,CRITICAL (Critical)
18706-W,Estella 6M Only Base - W,LD-LUC-017,16.0,CRITICAL (Critical)
18706-W,Estella 6M Only Base - W,LD-PAT-021,240.0,CRITICAL (Critical)
18706-W,Estella 6M Only Base - W,LD-RAI-022,17.0,CRITICAL (Critical)
18706-W,Estella 6M Only Base - W,LF-HAR-G1,510.0,CRITICAL (Critical)
18706-W,No Description,IN_TRANSIT,53.0,CRITICAL (Critical)
18706-W,No Description,LD-PAT-021,30.0,CRITICAL (Critical)
18706-W,No Description,LD-RIS-23A,200.0,CRITICAL (Critical)
18706-W,No Description,LD-SRI-025,80.0,CRITICAL (Critical)
18706-W,No Description,LH-302-001,1.0,CRITICAL (Critical)
18706-W,No Description,LW-GHA-59,80.0,CRITICAL (Critical)
18708-W,Estella 8HM Only Base - W,IN_TRANSIT,551.0,CRITICAL (Critical)
18708-W,Estella 8HM Only Base - W,LD-LUC-017,20.0,CRITICAL (Critical)
18708-W,Estella 8HM Only Base - W,LD-PAT-021,180.0,CRITICAL (Critical)
18708-W,Estella 8HM Only Base - W,LD-RAI-022,11.0,CRITICAL (Critical)
18708-W,Estella 8HM Only Base - W,LF-HAR-G1,6.0,CRITICAL (Critical)
18708-W,No Description,IN_TRANSIT,135.0,CRITICAL (Critical)
18708-W,No Description,LD-PAT-021,30.0,CRITICAL (Critical)
18708-W,No Description,LD-RIS-23A,50.0,CRITICAL (Critical)
18708-W,No Description,LH-302-001,18.0,CRITICAL (Critical)
18708-W,No Description,LW-GHA-59,20.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,IN_TRANSIT,153.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LD-LUC-017,10.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LD-RAI-022,20.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LD-RIS-23A,20.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LD-ZIR-028,20.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LF-HAR-G1,8.0,CRITICAL (Critical)
18709-W,Estella 8SQM Only Base - W,LW-GHA-59,120.0,CRITICAL (Critical)
18709-W,No Description,IN_TRANSIT,30.0,CRITICAL (Critical)
18709-W,No Description,LD-RIS-23A,100.0,CRITICAL (Critical)
18709-W,No Description,LW-GHA-59,100.0,CRITICAL (Critical)
18712-W,Estella 12M Only Base - W,IN_TRANSIT,131.0,CRITICAL (Critical)
18712-W,Estella 12M Only Base - W,LD-LUC-017,23.0,CRITICAL (Critical)
18712-W,Estella 12M Only Base - W,LD-PAT-021,190.0,CRITICAL (Critical)
18712-W,Estella 12M Only Base - W,LD-RAI-022,18.0,CRITICAL (Critical)
18712-W,Estella 12M Only Base - W,LF-HAR-G1,18.0,CRITICAL (Critical)
18712-W,No Description,IN_TRANSIT,102.0,CRITICAL (Critical)
18712-W,No Description,LD-PAT-021,30.0,CRITICAL (Critical)
18712-W,No Description,LD-RIS-23A,200.0,CRITICAL (Critical)
18712-W,No Description,LH-302-001,1.0,CRITICAL (Critical)
18712-W,No Description,LW-GHA-59,80.0,CRITICAL (Critical)
18716-W,Estella 16M Only Base - W,LD-LUC-017,10.0,CRITICAL (Critical)
18716-W,Estella 16M Only Base - W,LD-PAT-021,60.0,CRITICAL (Critical)
18716-W,Estella 16M Only Base - W,LD-VIJ-027,9.0,CRITICAL (Critical)
18716-W,Estella 16M Only Base - W,LF-HAR-G1,10.0,CRITICAL (Critical)
18716-W,Estella 16M Only Base - W,LF-VAS-006,10.0,CRITICAL (Critical)
18716-W,No Description,IN_TRANSIT,120.0,CRITICAL (Critical)
18716-W,No Description,LD-PAT-021,20.0,CRITICAL (Critical)
18718-W,Estella 18M Only Base - W,IN_TRANSIT,16.0,CRITICAL (Critical)
18718-W,Estella 18M Only Base - W,LD-LUC-017,10.0,CRITICAL (Critical)
18718-W,Estella 18M Only Base - W,LD-RAI-022,18.0,CRITICAL (Critical)
18718-W,Estella 18M Only Base - W,LF-HAR-G1,10.0,CRITICAL (Critical)
18718-W,Estella 18M Only Base - W,LF-VAS-006,20.0,CRITICAL (Critical)
18718-W,No Description,IN_TRANSIT,70.0,CRITICAL (Critical)
18718-W,No Description,LD-RIS-23A,20.0,CRITICAL (Critical)
18902-W,No Description,IN_TRANSIT,70.0,CRITICAL (Critical)
18902-W,No Description,LD-JAI-014,30.0,CRITICAL (Critical)
18902-W,No Description,LF-VAS-006,230.0,CRITICAL (Critical)
18902-W,Posh 2M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18903-W,No Description,LD-CUT-003,130.0,CRITICAL (Critical)
18903-W,No Description,LD-JAI-014,90.0,CRITICAL (Critical)
18903-W,Posh 3M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18904-W,No Description,LD-JAI-014,20.0,CRITICAL (Critical)
18904-W,Posh 4M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18904-W,Posh 4M Plate - W,LD-CUT-003,80.0,CRITICAL (Critical)
18906-W,No Description,IN_TRANSIT,100.0,CRITICAL (Critical)
18906-W,No Description,LD-CUT-003,90.0,CRITICAL (Critical)
18906-W,No Description,LD-JAI-014,110.0,CRITICAL (Critical)
18906-W,No Description,LF-VAS-006,210.0,CRITICAL (Critical)
18906-W,Posh 6M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18908-W,No Description,IN_TRANSIT,100.0,CRITICAL (Critical)
18908-W,No Description,LF-VAS-006,340.0,CRITICAL (Critical)
18908-W,Posh 8HM Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18910-W,No Description,LD-JAI-014,121.0,CRITICAL (Critical)
18910-W,Posh 10M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18910-W,Posh 10M Plate - W,LF-VAS-006,610.0,CRITICAL (Critical)
18912-W,No Description,LD-CUT-003,10.0,CRITICAL (Critical)
18912-W,No Description,LD-JAI-014,120.0,CRITICAL (Critical)
18912-W,Posh 12M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
18912-W,Posh 12M Plate - W,LF-VAS-006,191.0,CRITICAL (Critical)
18918-W,No Description,LD-CUT-003,20.0,CRITICAL (Critical)
18918-W,Posh 18M Plate - W,IN_TRANSIT,10.0,CRITICAL (Critical)
1896-W,Mega Industrial Safety Line Tester - W,IN_TRANSIT,19.0,CRITICAL (Critical)
1896-W,Mega Industrial Safety Line Tester - W,LD-PAT-021,200.0,CRITICAL (Critical)
1896-W,No Description,IN_TRANSIT,3563.0,CRITICAL (Critical)
1896-W,No Description,LD-COI-006,180.0,CRITICAL (Critical)
1896-W,No Description,LD-CUT-003,500.0,CRITICAL (Critical)
1896-W,No Description,LD-IND-012,100.0,CRITICAL (Critical)
1896-W,No Description,LD-JAI-014,150.0,CRITICAL (Critical)
1896-W,No Description,LD-RAI-022,431.0,CRITICAL (Critical)
1896-W,No Description,LD-RIS-23A,100.0,CRITICAL (Critical)
1896-W,No Description,LD-ZIR-028,100.0,CRITICAL (Critical)
1896-W,No Description,LF-AND-N20,201.0,CRITICAL (Critical)
1896-W,No Description,LF-HAR-G1,23.0,CRITICAL (Critical)
1896-W,No Description,LF-PAL-A03,337.0,CRITICAL (Critical)
1896-W,No Description,LW-GHA-59,60.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,IN_TRANSIT,156.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-CSN-001,940.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-GWA-010,1667.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-JAB-013,21.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-JAI-014,2282.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-LUC-017,1096.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-MEE-019,10200.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-RAI-022,5.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-RIS-23A,1040.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-ROH-024,1680.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-SRI-025,524.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-VIJ-027,2046.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LD-ZIR-028,440.0,CRITICAL (Critical)
19001-G,Estella 1 Way Switch 10AX (Grey) - G,LF-HAR-G1,4173.0,CRITICAL (Critical)
